"locus","n_taxa","aitchison_var"
"GALGAL_R16578.c123.linsi",316,0.0149974659367276
"GALGAL_R16579.c123.linsi",329,0.00412180877255742
"GALGAL_R16580.c123.linsi",359,0.00732951413507527
"GALGAL_R16581.c123.linsi",350,0.0063028447502086
"GALGAL_R16582.c123.linsi",340,0.0120560425885478
"GALGAL_R16583.c123.linsi",229,0.0200044520917024
"GALGAL_R16584.c123.linsi",358,0.0171480698221968
"GALGAL_R16585.c123.linsi",310,0.0101003490131633
"GALGAL_R16586.c123.linsi",356,0.00600321453691028
"GALGAL_R16587.c123.linsi",354,0.0089233503059587
"GALGAL_R16588.c123.linsi",31,0.00726866418521152
"GALGAL_R16589.c123.linsi",193,0.00705108727237956
"GALGAL_R16590.c123.linsi",137,0.030355586140489
"GALGAL_R16593.c123.linsi",339,0.00624133072204884
"GALGAL_R16594.c123.linsi",308,0.0189083035258091
"GALGAL_R16595.c123.linsi",355,0.0105048943859601
"GALGAL_R16596.c123.linsi",11,0.020407086378497
"GALGAL_R16597.c123.linsi",322,0.0105793214194462
"GALGAL_R16599.c123.linsi",276,0.00927727784771062
"GALGAL_R16600.c123.linsi",10,0.00374271115682564
"GALGAL_R16602.c123.linsi",245,0.00385152900976866
"GALGAL_R16604.c123.linsi",11,0.000233982586025243
"GALGAL_R16605.c123.linsi",14,0.00492781406792657
"GALGAL_R16606.c123.linsi",358,0.00443091922648788
"GALGAL_R16607.c123.linsi",295,0.0152526391841477
"GALGAL_R16608.c123.linsi",355,0.00783023840277341
"GALGAL_R16609.c123.linsi",353,0.0463884526039569
"GALGAL_R16610.c123.linsi",300,0.00680603663817
"GALGAL_R16611.c123.linsi",354,0.0406571586471202
"GALGAL_R16612.c123.linsi",277,0.0152295501435115
"GALGAL_R16613.c123.linsi",359,0.00807388705026298
"GALGAL_R16614.c123.linsi",355,0.0351686498102833
"GALGAL_R16615.c123.linsi",353,0.0121729450980009
"GALGAL_R16616.c123.linsi",342,0.00426434667004119
"GALGAL_R16617.c123.linsi",315,0.0132733762601173
"GALGAL_R16618.c123.linsi",294,0.00761717081196268
"GALGAL_R16619.c123.linsi",356,0.0129567045985517
"GALGAL_R16620.c123.linsi",353,0.00533486027071995
"GALGAL_R16621.c123.linsi",337,0.00768663653534216
"GALGAL_R16622.c123.linsi",328,0.0100364279777901
"GALGAL_R16623.c123.linsi",239,0.00405403808635748
"GALGAL_R16624.c123.linsi",344,0.00222047575334904
"GALGAL_R16625.c123.linsi",239,0.0118334184655961
"GALGAL_R16626.c123.linsi",316,0.00320987755770696
"GALGAL_R16627.c123.linsi",361,0.00533423155089929
"GALGAL_R16628.c123.linsi",363,0.00707150058661347
"GALGAL_R16629.c123.linsi",321,0.00624648512055985
"GALGAL_R16630.c123.linsi",351,0.00590389942732696
"GALGAL_R16631.c123.linsi",357,0.00908268362722872
"GALGAL_R16632.c123.linsi",358,0.00949414039686903
"GALGAL_R16633.c123.linsi",321,0.011966835203509
"GALGAL_R16634.c123.linsi",331,0.0153445090326978
"GALGAL_R16635.c123.linsi",346,0.0102328517046999
"GALGAL_R16636.c123.linsi",361,0.00669863949475142
"GALGAL_R16637.c123.linsi",355,0.0167949162933881
"GALGAL_R16638.c123.linsi",353,0.0105215509975136
"GALGAL_R16639.c123.linsi",354,0.0050210442551053
"GALGAL_R16640.c123.linsi",311,0.00718975968772825
"GALGAL_R16641.c123.linsi",356,0.00379514125923191
"GALGAL_R16642.c123.linsi",345,0.00633031694807388
"GALGAL_R16643.c123.linsi",276,0.00482828483600091
"GALGAL_R16644.c123.linsi",319,0.00927587742830472
"GALGAL_R16645.c123.linsi",346,0.0112304080105435
"GALGAL_R16646.c123.linsi",310,0.00930396156037141
"GALGAL_R16647.c123.linsi",335,0.00769029469639441
"GALGAL_R16648.c123.linsi",347,0.00870915950150741
"GALGAL_R16649.c123.linsi",348,0.0195097406703753
"GALGAL_R16650.c123.linsi",356,0.00636178195325501
"GALGAL_R16651.c123.linsi",323,0.0199876811665459
"GALGAL_R16652.c123.linsi",330,0.0152281218742681
"GALGAL_R16653.c123.linsi",359,0.0134795961636961
"GALGAL_R16654.c123.linsi",354,0.00628707026962788
"GALGAL_R16655.c123.linsi",343,0.00234870626868214
"GALGAL_R16656.c123.linsi",354,0.0153295612859094
"GALGAL_R16657.c123.linsi",360,0.00446519655729289
"GALGAL_R16658.c123.linsi",361,0.0147472253536901
"GALGAL_R16659.c123.linsi",359,0.00469556836125602
"GALGAL_R16660.c123.linsi",343,0.00698954837080485
"GALGAL_R16661.c123.linsi",348,0.0094681193186877
"GALGAL_R16662.c123.linsi",361,0.00967955417772333
"GALGAL_R16663.c123.linsi",339,0.015741727176592
"GALGAL_R16664.c123.linsi",357,0.0135321571689276
"GALGAL_R16665.c123.linsi",350,0.0549684756594718
"GALGAL_R16666.c123.linsi",318,0.0845610787516507
"GALGAL_R16667.c123.linsi",344,0.0999295317664188
"GALGAL_R16668.c123.linsi",347,0.0165839360401072
"GALGAL_R16669.c123.linsi",353,0.0427968492433795
"GALGAL_R16670.c123.linsi",5,0.0327189882327252
"GALGAL_R16671.c123.linsi",359,0.043458273959446
"GALGAL_R16672.c123.linsi",350,0.00853965959652857
"GALGAL_R16673.c123.linsi",346,0.0063984450123348
"GALGAL_R16674.c123.linsi",328,0.00997596914362919
"GALGAL_R16675.c123.linsi",345,0.00334100404028882
"GALGAL_R16676.c123.linsi",358,0.0404259177293041
"GALGAL_R16677.c123.linsi",296,0.0117796377082769
"GALGAL_R16678.c123.linsi",356,0.0191553819072556
"GALGAL_R16679.c123.linsi",352,0.0221799004496743
"GALGAL_R16682.c123.linsi",362,0.0289992924222923
"GALGAL_R16683.c123.linsi",350,0.0176565849687607
"GALGAL_R16684.c123.linsi",349,0.0100347057513538
"GALGAL_R16685.c123.linsi",354,0.0120234058645856
"GALGAL_R16686.c123.linsi",345,0.00505153274356153
"GALGAL_R16687.c123.linsi",340,0.00687091909539179
"GALGAL_R16688.c123.linsi",349,0.017051212946808
"GALGAL_R16689.c123.linsi",345,0.0059039172650767
"GALGAL_R16690.c123.linsi",306,0.0263516356807092
"GALGAL_R16691.c123.linsi",294,0.0187720210557696
"GALGAL_R16692.c123.linsi",11,0.0169521771848745
"GALGAL_R16693.c123.linsi",359,0.0157308775879946
"GALGAL_R16694.c123.linsi",6,0.0172747143176124
"GALGAL_R16696.c123.linsi",162,0.014167236445026
"GALGAL_R16697.c123.linsi",346,0.0163669409306917
"GALGAL_R16698.c123.linsi",8,0.0244119088559071
"GALGAL_R16699.c123.linsi",218,0.0278052885451125
"GALGAL_R16700.c123.linsi",312,0.0145840020660732
"GALGAL_R16701.c123.linsi",285,0.0209971704861214
"GALGAL_R16702.c123.linsi",349,0.0129685429891623
"GALGAL_R16703.c123.linsi",339,0.0198500180219158
"GALGAL_R16704.c123.linsi",35,0.00949997162707957
"GALGAL_R16707.c123.linsi",26,0.0192863551670159
"GALGAL_R16709.c123.linsi",336,0.0137936911403199
"GALGAL_R16710.c123.linsi",313,0.00151138154681243
"GALGAL_R16711.c123.linsi",319,0.00486524337343549
"GALGAL_R16712.c123.linsi",353,0.0213166507199122
"GALGAL_R16713.c123.linsi",146,0.00697247865573776
"GALGAL_R16714.c123.linsi",334,0.00481765621540808
"GALGAL_R16715.c123.linsi",307,0.0082822830806277
"GALGAL_R16716.c123.linsi",135,0.0124364782527685
"GALGAL_R16717.c123.linsi",356,0.00754456849112306
"GALGAL_R16718.c123.linsi",341,0.0100874219873751
"GALGAL_R16719.c123.linsi",341,0.00529447752032333
"GALGAL_R16720.c123.linsi",354,0.00316299551004429
"GALGAL_R16721.c123.linsi",349,0.00790708192112528
"GALGAL_R16722.c123.linsi",355,0.00514669631013792
"GALGAL_R16723.c123.linsi",354,0.00617309360601202
"GALGAL_R16724.c123.linsi",325,0.0145987654663869
"GALGAL_R16725.c123.linsi",354,0.00656039107217738
"GALGAL_R16726.c123.linsi",357,0.00575325279498828
"GALGAL_R16727.c123.linsi",319,0.00808059952569198
"GALGAL_R16728.c123.linsi",358,0.00322761766452569
"GALGAL_R16729.c123.linsi",323,0.0119472076023833
"GALGAL_R16730.c123.linsi",4,0.00575051346943051
"GALGAL_R16731.c123.linsi",156,0.0579654539436648
"GALGAL_R16732.c123.linsi",261,0.0035867300604353
"GALGAL_R16733.c123.linsi",345,0.0112372558222738
"GALGAL_R16734.c123.linsi",361,0.0155908089723959
"GALGAL_R16735.c123.linsi",346,0.00879713910242417
"GALGAL_R16736.c123.linsi",319,0.0072757710269163
"GALGAL_R16737.c123.linsi",348,0.00441102912878931
"GALGAL_R16738.c123.linsi",329,0.0137685305335138
"GALGAL_R16739.c123.linsi",354,0.00221019009252278
"GALGAL_R16740.c123.linsi",360,0.0332017590847479
"GALGAL_R16741.c123.linsi",194,0.00947145297212789
"GALGAL_R16742.c123.linsi",344,0.0376867819560705
"GALGAL_R16743.c123.linsi",354,0.00180344599273916
"GALGAL_R16744.c123.linsi",358,0.0132167901970723
"GALGAL_R16745.c123.linsi",277,0.00742845094781538
"GALGAL_R16746.c123.linsi",349,0.0264199937954404
"GALGAL_R16747.c123.linsi",356,0.0223670654802369
"GALGAL_R16748.c123.linsi",6,0.0430063985012548
"GALGAL_R16749.c123.linsi",110,0.0107683995635579
"GALGAL_R16750.c123.linsi",348,0.0105142483264634
"GALGAL_R16751.c123.linsi",120,0.00712271305921487
"GALGAL_R16753.c123.linsi",284,0.0111168061726428
"GALGAL_R16754.c123.linsi",349,0.0226384940490231
"GALGAL_R16755.c123.linsi",94,0.00535321579024596
"GALGAL_R16756.c123.linsi",357,0.00818659945536741
"GALGAL_R16757.c123.linsi",207,0.0184978907270697
"GALGAL_R16758.c123.linsi",5,0.0168520035423192
"GALGAL_R16759.c123.linsi",346,0.0167028653785533
"GALGAL_R16760.c123.linsi",306,0.0166493877575514
"GALGAL_R16761.c123.linsi",341,0.0375886713676346
"GALGAL_R16762.c123.linsi",13,0.0115012725719272
"GALGAL_R16763.c123.linsi",338,0.00573964271358502
"GALGAL_R16764.c123.linsi",361,0.00311161363935303
"GALGAL_R16765.c123.linsi",361,0.00660055387848002
"GALGAL_R16766.c123.linsi",350,0.00397297455368126
"GALGAL_R16767.c123.linsi",17,0.0116303797170715
"GALGAL_R16768.c123.linsi",245,0.0117614583496273
"GALGAL_R16769.c123.linsi",298,0.0108911014148263
"GALGAL_R16770.c123.linsi",273,0.00952930860135835
"GALGAL_R16771.c123.linsi",24,0.0392889309883355
"GALGAL_R16772.c123.linsi",356,0.0268342247779451
"GALGAL_R16773.c123.linsi",354,0.0033310579564122
"GALGAL_R16774.c123.linsi",9,0.00362090050784016
"GALGAL_R16775.c123.linsi",352,0.00569820113234982
"GALGAL_R16776.c123.linsi",288,0.0148840148372051
"GALGAL_R16777.c123.linsi",293,0.0112853037832878
"GALGAL_R16778.c123.linsi",226,0.0140074725792829
"GALGAL_R16779.c123.linsi",255,0.0238853571310746
"GALGAL_R16780.c123.linsi",240,0.0309670179165204
"GALGAL_R16781.c123.linsi",326,0.0167781127620891
"GALGAL_R16782.c123.linsi",307,0.0207011425270488
"GALGAL_R16783.c123.linsi",315,0.0108369533319313
"GALGAL_R16784.c123.linsi",354,0.0916223123074863
"GALGAL_R16785.c123.linsi",238,0.00732523654730416
"GALGAL_R16786.c123.linsi",363,0.00790461193748387
"GALGAL_R16787.c123.linsi",317,0.0122801528030025
"GALGAL_R16788.c123.linsi",25,0.0168203412104731
"GALGAL_R16789.c123.linsi",249,0.00431184060135642
"GALGAL_R16790.c123.linsi",322,0.00383781572010805
"GALGAL_R16791.c123.linsi",354,0.00519637691734416
"GALGAL_R16793.c123.linsi",330,0.00778377233757877
"GALGAL_R16794.c123.linsi",69,0.0128824820883186
"GALGAL_R16795.c123.linsi",282,0.016907164548967
"GALGAL_R16796.c123.linsi",355,0.00978696819879389
"GALGAL_R16797.c123.linsi",359,0.0100308291102666
"GALGAL_R16798.c123.linsi",360,0.00702279005623736
"GALGAL_R16799.c123.linsi",346,0.0136464835242713
"GALGAL_R16800.c123.linsi",338,0.0215575439751382
"GALGAL_R16801.c123.linsi",344,0.0205468842134971
"GALGAL_R16802.c123.linsi",346,0.00474959716204376
"GALGAL_R16803.c123.linsi",360,0.00297274242129586
"GALGAL_R16804.c123.linsi",348,0.0106587928032964
"GALGAL_R16805.c123.linsi",358,0.0103573094279498
"GALGAL_R16806.c123.linsi",342,0.0301353967823388
"GALGAL_R16807.c123.linsi",352,0.0100418043130333
"GALGAL_R16808.c123.linsi",326,0.00974431626859616
"GALGAL_R16809.c123.linsi",343,0.00649585581954349
"GALGAL_R16810.c123.linsi",341,0.0108457793648414
"GALGAL_R16811.c123.linsi",350,0.00702982919690517
"GALGAL_R16812.c123.linsi",253,0.0026665115831647
"GALGAL_R16813.c123.linsi",331,0.0141778325841408
"GALGAL_R16814.c123.linsi",348,0.0117437533251636
"GALGAL_R16815.c123.linsi",358,0.00415440296396099
"GALGAL_R16816.c123.linsi",322,0.00770454069752505
"GALGAL_R16817.c123.linsi",353,0.00482928344553236
"GALGAL_R16818.c123.linsi",347,0.00392346711588009
"GALGAL_R16819.c123.linsi",354,0.00608820274302863
"GALGAL_R16820.c123.linsi",357,0.00230140792170636
"GALGAL_R16821.c123.linsi",351,0.00905444886149733
"GALGAL_R16822.c123.linsi",336,0.00807279500053239
"GALGAL_R16823.c123.linsi",174,0.0150578395563266
"GALGAL_R16824.c123.linsi",318,0.0202347779575797
"GALGAL_R16825.c123.linsi",360,0.0072617754258114
"GALGAL_R16826.c123.linsi",354,0.00366295057051854
"GALGAL_R16827.c123.linsi",346,0.0130764724279551
"GALGAL_R16828.c123.linsi",336,0.0037503863130444
"GALGAL_R16829.c123.linsi",304,0.00635582382264142
"GALGAL_R16830.c123.linsi",337,0.00681800456031357
"GALGAL_R16831.c123.linsi",350,0.00524392886277429
"GALGAL_R16832.c123.linsi",332,0.00286415005836871
"GALGAL_R16833.c123.linsi",345,0.00159423332959178
"GALGAL_R16834.c123.linsi",352,0.00307345164443324
"GALGAL_R16835.c123.linsi",293,0.00810604578733415
"GALGAL_R16836.c123.linsi",353,0.00813231431697665
"GALGAL_R16837.c123.linsi",283,0.0261830654045491
"GALGAL_R16838.c123.linsi",345,0.00594279639869893
"GALGAL_R16839.c123.linsi",347,0.0250981088203832
"GALGAL_R16840.c123.linsi",351,0.0146074824628897
"GALGAL_R16841.c123.linsi",329,0.0115331148448493
"GALGAL_R16842.c123.linsi",334,0.0132783997247752
"GALGAL_R16843.c123.linsi",357,0.0224238495780804
"GALGAL_R16844.c123.linsi",360,0.00328630065234598
"GALGAL_R16845.c123.linsi",309,0.0542208449816701
"GALGAL_R16846.c123.linsi",360,0.00967732512760098
"GALGAL_R16847.c123.linsi",347,0.0093422647906262
"GALGAL_R16848.c123.linsi",358,0.00247652834295811
"GALGAL_R16849.c123.linsi",343,0.0146251756177478
"GALGAL_R16850.c123.linsi",349,0.0115765797682405
"GALGAL_R16851.c123.linsi",349,0.0109207626134831
"GALGAL_R16852.c123.linsi",320,0.0139519141501065
"GALGAL_R16853.c123.linsi",10,0.00270360183114047
"GALGAL_R16854.c123.linsi",7,0.0152840082858078
"GALGAL_R16855.c123.linsi",352,0.0188932860474127
"GALGAL_R16856.c123.linsi",337,0.013096272157066
"GALGAL_R16857.c123.linsi",329,0.0105180920768434
"GALGAL_R16858.c123.linsi",328,0.0246569067901036
"GALGAL_R16859.c123.linsi",354,0.0149093785024869
"GALGAL_R16860.c123.linsi",343,0.0129107978379921
"GALGAL_R16861.c123.linsi",354,0.0166007260494759
"GALGAL_R16862.c123.linsi",328,0.0558552079725299
"GALGAL_R16863.c123.linsi",93,0.0210054748204933
"GALGAL_R16864.c123.linsi",349,0.0589527222156779
"GALGAL_R16865.c123.linsi",348,0.0720789235613552
"GALGAL_R16866.c123.linsi",330,0.00929319059364483
"GALGAL_R16867.c123.linsi",214,0.02205008750018
"GALGAL_R16868.c123.linsi",31,0.0343882300147874
"GALGAL_R16869.c123.linsi",352,0.00462730144313457
"GALGAL_R16870.c123.linsi",358,0.00917888873660432
"GALGAL_R16872.c123.linsi",356,0.00300342108670031
"GALGAL_R16873.c123.linsi",5,0.00772398667285797
"GALGAL_R16874.c123.linsi",170,0.0714649710050019
"GALGAL_R16875.c123.linsi",322,0.0424219813458896
"GALGAL_R16876.c123.linsi",282,0.0559950860308492
"GALGAL_R16877.c123.linsi",243,0.0188060579211364
"GALGAL_R16878.c123.linsi",70,0.0106087199018367
"GALGAL_R16879.c123.linsi",8,0.0111275034159082
"GALGAL_R16880.c123.linsi",92,0.0196402651136218
"GALGAL_R16885.c123.linsi",231,0.0460014243419613
"GALGAL_R16887.c123.linsi",51,0.0135171187449471
"GALGAL_R16889.c123.linsi",159,0.00901627546514384
"GALGAL_R16890.c123.linsi",5,0.0201657792210756
"GALGAL_R16892.c123.linsi",180,0.0207048781532183
"GALGAL_R16894.c123.linsi",92,0.0367929228971632
"GALGAL_R16895.c123.linsi",5,0.0814632188265589
"GALGAL_R16896.c123.linsi",190,0.01006548862595
"GALGAL_R16897.c123.linsi",243,0.0608752838201818
"GALGAL_R16898.c123.linsi",160,0.0773353581819074
"GALGAL_R16908.c123.linsi",332,0.0188672507420261
"GALGAL_R16909.c123.linsi",311,0.0246084213810722
"GALGAL_R16910.c123.linsi",344,0.0497079009346995
"GALGAL_R16911.c123.linsi",354,0.0233121650756675
"GALGAL_R16912.c123.linsi",198,0.0150507430935454
"GALGAL_R16913.c123.linsi",325,0.0586484405303599
"GALGAL_R16914.c123.linsi",326,0.0244826530561603
"GALGAL_R16915.c123.linsi",302,0.0956193586389097
"GALGAL_R16916.c123.linsi",209,0.0706994961542895
"GALGAL_R16917.c123.linsi",279,0.0256834250587997
"GALGAL_R16918.c123.linsi",66,0.00658382928479555
"GALGAL_R16919.c123.linsi",193,0.0312591313121268
"GALGAL_R16920.c123.linsi",343,0.0213486281970039
"GALGAL_R16921.c123.linsi",296,0.0265253573605865
"GALGAL_R16922.c123.linsi",351,0.0151835022171006
"GALGAL_R16923.c123.linsi",259,0.0136325857238452
"GALGAL_R16924.c123.linsi",337,0.0182166433980011
"GALGAL_R16925.c123.linsi",357,0.0185279314266909
"GALGAL_R16926.c123.linsi",349,0.0212758591918475
"GALGAL_R16927.c123.linsi",331,0.0245101497618004
"GALGAL_R16928.c123.linsi",341,0.0111336530030683
"GALGAL_R16929.c123.linsi",347,0.0244046798628212
"GALGAL_R16930.c123.linsi",343,0.0258606432773154
"GALGAL_R16931.c123.linsi",297,0.00993771363075295
"GALGAL_R16932.c123.linsi",196,0.00979058250670218
"GALGAL_R16933.c123.linsi",314,0.064209261793487
"GALGAL_R16934.c123.linsi",303,0.0243017315702073
"GALGAL_R16935.c123.linsi",286,0.0841336929117403
"GALGAL_R16936.c123.linsi",310,0.0364673193311837
"GALGAL_R16937.c123.linsi",239,0.0175295519520195
"GALGAL_R16938.c123.linsi",6,0.0172974602925068
"GALGAL_R16939.c123.linsi",259,0.0251029985749298
"GALGAL_R16940.c123.linsi",342,0.014247816368504
"GALGAL_R16941.c123.linsi",355,0.0536982525341808
"GALGAL_R16942.c123.linsi",146,0.0171771258832225
"GALGAL_R16943.c123.linsi",7,0.0304612092810249
"GALGAL_R16944.c123.linsi",161,0.015422995502782
"GALGAL_R16945.c123.linsi",322,0.0087389823466316
"GALGAL_R16946.c123.linsi",250,0.0267551903724788
"GALGAL_R16947.c123.linsi",48,0.0224905315696005
"GALGAL_R16948.c123.linsi",245,0.00570025033788913
"GALGAL_R16949.c123.linsi",236,0.00880028255863598
"GALGAL_R16950.c123.linsi",112,0.0209722345127886
"GALGAL_R16951.c123.linsi",285,0.0204560468675228
"GALGAL_R16952.c123.linsi",61,0.00916425738586703
"GALGAL_R16953.c123.linsi",357,0.0384489890164896
"GALGAL_R16954.c123.linsi",353,0.0123648326870888
"GALGAL_R16955.c123.linsi",341,0.0290013060038383
"GALGAL_R16956.c123.linsi",348,0.0243103489426599
"GALGAL_R16957.c123.linsi",302,0.0311858899858294
"GALGAL_R16958.c123.linsi",168,0.0289271191269024
"GALGAL_R16959.c123.linsi",318,0.0275198196953132
"GALGAL_R16960.c123.linsi",350,0.0291868307176547
"GALGAL_R16961.c123.linsi",319,0.0138480190418463
"GALGAL_R16962.c123.linsi",291,0.00615352075979172
"GALGAL_R16963.c123.linsi",238,0.0754082823562559
"GALGAL_R16964.c123.linsi",349,0.0127361704896828
"GALGAL_R16965.c123.linsi",330,0.00880248616620337
"GALGAL_R16967.c123.linsi",8,0.019196712750041
"GALGAL_R16968.c123.linsi",358,0.0322002212748362
"GALGAL_R16969.c123.linsi",352,0.0214778875782954
"GALGAL_R16970.c123.linsi",357,0.00762213259258932
"GALGAL_R16971.c123.linsi",353,0.0142180214398297
"GALGAL_R16972.c123.linsi",354,0.00550086967967326
"GALGAL_R16973.c123.linsi",358,0.00535814229263131
"GALGAL_R16974.c123.linsi",352,0.0431871598668213
"GALGAL_R17009.c123.linsi",160,0.0202550553664508
"GALGAL_R17010.c123.linsi",157,0.0306260480591706
"GALGAL_R17011.c123.linsi",230,0.0388751464691242
"GALGAL_R17012.c123.linsi",68,0.0274183587469761
"GALGAL_R17014.c123.linsi",139,0.0847030675369823
"GALGAL_R17029.c123.linsi",130,0.0108351570428957
"GALGAL_R17031.c123.linsi",242,0.0174275730596712
"GALGAL_R17032.c123.linsi",120,0.0205433911826164
"GALGAL_R17033.c123.linsi",316,0.018538038349079
"GALGAL_R17034.c123.linsi",281,0.0305838840749726
"GALGAL_R17036.c123.linsi",251,0.0193181797444713
"GALGAL_R17037.c123.linsi",15,0.0340537450483601
"GALGAL_R17044.c123.linsi",50,0.0185457423334655
"GALGAL_R17045.c123.linsi",48,0.0338306587073082
"GALGAL_R17052.c123.linsi",338,0.0128400719686638
"GALGAL_R17055.c123.linsi",307,0.0257290782454616
"GALGAL_R17059.c123.linsi",6,0.0315304150357229
"GALGAL_R17062.c123.linsi",99,0.0248777384586828
"GALGAL_R17063.c123.linsi",200,0.0180645475273377
"GALGAL_R17065.c123.linsi",134,0.0151156846412175
"GALGAL_R17067.c123.linsi",279,0.0369600718572377
"GALGAL_R17068.c123.linsi",262,0.0267805313791083
"GALGAL_R17069.c123.linsi",130,0.00889087140287047
"GALGAL_R17075.c123.linsi",237,0.0803696842985347
"GALGAL_R17077.c123.linsi",224,0.0379029150628806
"GALGAL_R17078.c123.linsi",237,0.00984119080178123
"GALGAL_R17080.c123.linsi",4,0.0175967876745356
"GALGAL_R17081.c123.linsi",14,0.00284741429764302
"GALGAL_R17083.c123.linsi",4,0.000253501325016213
"GALGAL_R17085.c123.linsi",122,0.02770945677091
"GALGAL_R17099.c123.linsi",276,0.0368908077816813
"GALGAL_R17101.c123.linsi",305,0.0148421214320625
"GALGAL_R17102.c123.linsi",312,0.00878131980728297
"GALGAL_R17103.c123.linsi",4,0.0050323752097338
"GALGAL_R17104.c123.linsi",92,0.00634953956280595
"GALGAL_R17105.c123.linsi",34,0.0224777691685777
"GALGAL_R17107.c123.linsi",6,0.0227403380797327
"GALGAL_R17108.c123.linsi",25,0.0226756762545595
"GALGAL_R17109.c123.linsi",27,0.0544564728937107
"GALGAL_R17110.c123.linsi",20,0.0466701321649773
"GALGAL_R17111.c123.linsi",7,0.0234032480304272
"GALGAL_R17112.c123.linsi",113,0.0219041950104409
"GALGAL_R17116.c123.linsi",127,0.0502480146356787
"GALGAL_R17117.c123.linsi",261,0.023410754691997
"GALGAL_R17120.c123.linsi",163,0.033501913933512
"GALGAL_R17125.c123.linsi",29,0.0365779923234238
"GALGAL_R17126.c123.linsi",354,0.0681688906505895
"GALGAL_R17127.c123.linsi",193,0.00439313948981023
"GALGAL_R17128.c123.linsi",112,0.00980995337150056
"GALGAL_R17129.c123.linsi",230,0.0156713519304853
"GALGAL_R17130.c123.linsi",350,0.0167011027278934
"GALGAL_R17131.c123.linsi",248,0.0156725488483677
"GALGAL_R17132.c123.linsi",126,0.0289019126224097
"GALGAL_R17133.c123.linsi",318,0.0434730557370413
"GALGAL_R17134.c123.linsi",6,0.0025262977555507
"GALGAL_R17135.c123.linsi",342,0.0783269119569246
"GALGAL_R17136.c123.linsi",339,0.00203194579404696
"GALGAL_R17137.c123.linsi",22,0.0889144411573829
"GALGAL_R17140.c123.linsi",20,0.0251306510335299
"GALGAL_R17141.c123.linsi",254,0.0383148230164254
"GALGAL_R17144.c123.linsi",4,0.0127792794964299
"GALGAL_R17145.c123.linsi",288,0.012178754667148
"GALGAL_R17146.c123.linsi",361,0.00295101695098387
"GALGAL_R17147.c123.linsi",346,0.0153089437894016
"GALGAL_R17148.c123.linsi",361,0.00544708636015132
"GALGAL_R17149.c123.linsi",347,0.0156666409933462
"GALGAL_R17150.c123.linsi",166,0.00948257161954525
"GALGAL_R17151.c123.linsi",304,0.0139805121696697
"GALGAL_R17152.c123.linsi",356,0.00160375419707596
"GALGAL_R17153.c123.linsi",304,0.00785301199948193
"GALGAL_R17154.c123.linsi",14,0.0151910763379844
"GALGAL_R17155.c123.linsi",347,0.00932705122948686
"GALGAL_R17156.c123.linsi",68,0.0254446597273808
"GALGAL_R17157.c123.linsi",341,0.00699495369227769
"GALGAL_R17158.c123.linsi",359,0.00617500560414504
"GALGAL_R17159.c123.linsi",315,0.00534380761299385
"GALGAL_R17160.c123.linsi",310,0.00834409532749701
"GALGAL_R17164.c123.linsi",93,0.0553376814907496
"GALGAL_R17165.c123.linsi",61,0.0294252739966754
"GALGAL_R17167.c123.linsi",294,0.0219228494322625
"GALGAL_R17168.c123.linsi",361,0.00882120700688402
"GALGAL_R17170.c123.linsi",321,0.00658956428720152
"GALGAL_R17171.c123.linsi",297,0.0179385464350867
"GALGAL_R17172.c123.linsi",73,0.0740876202349802
"GALGAL_R17173.c123.linsi",167,0.0124396218255975
"GALGAL_R17175.c123.linsi",216,0.0126314588802189
"GALGAL_R17176.c123.linsi",340,0.0170274074751636
"GALGAL_R17181.c123.linsi",201,0.0260020940572538
"GALGAL_R17182.c123.linsi",207,0.0426917117374425
"GALGAL_R17183.c123.linsi",359,0.017783101460033
"GALGAL_R17184.c123.linsi",261,0.00368731749160216
"GALGAL_R17185.c123.linsi",358,0.102528829802488
"GALGAL_R17186.c123.linsi",112,0.0387096511056114
"GALGAL_R17187.c123.linsi",332,0.0685927639971433
"GALGAL_R17188.c123.linsi",296,0.00676378464881097
"GALGAL_R17189.c123.linsi",4,0.0122719726141764
"GALGAL_R17190.c123.linsi",356,0.00759969695090261
"GALGAL_R17191.c123.linsi",356,0.00425047647042194
"GALGAL_R17192.c123.linsi",355,0.0027639925346457
"GALGAL_R17193.c123.linsi",161,0.0289375362036026
"GALGAL_R17194.c123.linsi",303,0.00528584830616296
"GALGAL_R17195.c123.linsi",337,0.0163887098173285
"GALGAL_R17196.c123.linsi",344,0.0227606257721001
"GALGAL_R17197.c123.linsi",87,0.00761464616341608
"GALGAL_R17199.c123.linsi",115,0.0362854517573328
"GALGAL_R17201.c123.linsi",275,0.00490717960487768
"GALGAL_R17202.c123.linsi",360,0.00890393931583766
"GALGAL_R17203.c123.linsi",217,0.0195688220663857
"GALGAL_R17204.c123.linsi",358,0.0135790835185238
"GALGAL_R17205.c123.linsi",355,0.00364579120705344
"GALGAL_R17206.c123.linsi",223,0.0513083267334018
"GALGAL_R17207.c123.linsi",357,0.0151180530367971
"GALGAL_R17208.c123.linsi",319,0.00108319699216534
"GALGAL_R17209.c123.linsi",361,0.00264833046036352
"GALGAL_R17210.c123.linsi",114,0.00884085622144489
"GALGAL_R17211.c123.linsi",338,0.0273538358310501
"GALGAL_R17215.c123.linsi",319,0.0122756395054001
